3343.703403126509	238.1161473644409
831.1399200480986	288.83909645193995
979.4196438441071	318.1362581150604
685.1549747565475	331.4856220762232
2110.20632900516	342.9748271924525
769.2871386111203	378.4326661974311
1579.0467048197863	384.796590630396
1594.1363163921858	385.9263090146285
1034.7965543104938	395.2352838108347
1026.9436911606708	396.214546091543
1685.1439189807475	420.0651378794315
1685.9252193795378	420.90596338530656
1761.1946578029408	422.98623528963543
1091.25900032363	450.90033466538915
1101.3469069699436	451.98705518543386
1092.1210821014856	451.91796872162763
1093.9618243812456	465.84867475964734
1512.89417200786	477.75781928876836
1556.8930047073327	501.97242721579164
964.097993432358	510.659784403137
951.4681732400255	511.918693786753
1065.8373422336597	519.8333239422648
994.3835076845705	535.958152013188
1014.3747081552065	550.8832864980163
1014.5372302671374	551.9540174639689
1061.2108838902006	560.8885742991464
1726.7822235914693	563.0193741240843
1066.4580744766074	566.9880445338536
856.7273684479497	571.9034181188704
856.7271617659821	572.8605780149742
1072.8440794769942	599.0529874719522
1021.3263049170322	620.6996041423139
1054.9270461615831	629.1997755907425
1128.345334521615	631.006223007241
799.693186492082	632.8950330535224
799.5549755612905	633.9910581288202
1466.8916555500525	639.7088491998292
813.9883928001432	641.0244875343207
1547.138574530722	642.7935272408779
1546.1526635891983	643.8495140948498
1099.4195761368528	646.972826915873
719.3911610230119	656.9342981747495
1014.812588165202	668.0757381553126
1315.0607354262515	675.0557549589037
963.3316446779876	689.8063728963934
1009.5324022038889	691.2248239078782
1009.5407632232761	692.2504726932549
476.1700446283874	731.7485050239575
1834.8843164007158	733.8070872674327
1835.0118323658066	733.7736031260846
1834.0181886645205	734.776035990004
715.8659351617437	741.667364478051
541.2090119963958	746.8636771883334
1790.0330185215244	771.9946978897328
2049.9805490518997	776.2256353670766
2052.0076793876565	777.0351548905687
1793.09523658406	794.9491951833786
1782.0423083784901	796.0401045352537
1819.3952655564544	797.0239115793934
1720.146694838149	800.0393485542871
852.9197257885481	804.7300966467286
1226.7987494430918	806.1861823189888
1795.9418750405391	811.2065202679986
1657.9758047064774	813.9961970591053
1699.0927077583424	821.840191728151
1684.9474857640869	822.1553774325407
1697.9936534732904	822.843878379241
1684.9226532207344	823.1502770324347
1362.7928841406979	825.8932613073391
1087.140181195831	834.0926232694849
1147.5374591125583	843.0901852391821
1148.5609749791713	843.1095502279572
871.5487999013396	844.0722247006562
871.5442726384312	845.0629036397914
1662.9732186666406	845.0936834159289
1666.093975638028	845.9165280797221
1176.2822135977967	868.1207353142911
757.1482968918863	873.9873018774788
886.56238260319	876.1238520439057
887.3332785876592	876.3326463122409
887.371450344057	877.3367245825896
1685.9529752965161	878.1197218076551
1182.1578150740847	883.9262381861538
1049.687507595099	887.2411400961823
2398.2093993029825	886.723768116986
1059.073319447084	887.9161219770589
1986.9691001800923	892.099595373023
1011.5323756162121	895.1896372644546
1060.9205372661008	895.1721418089327
600.9044455515342	895.9817996706129
751.0185577031538	897.9838116216961
907.875618172278	897.9598633811642
703.0434710289585	903.9329006044492
1756.0863876178757	905.2888601020137
1905.1042223323134	904.9192667186448
1025.7781839336237	910.0152073722131
1677.9828522857097	910.0573412858439
1077.3544390510506	911.1356541021211
1176.7901230381012	914.1772809114424
327.8941580609247	915.787708728359
959.8793422183237	916.3272019801251
1818.9992046558198	915.7026563149091
714.7460671516582	918.9716194833053
1078.0194671270524	919.1520581608908
906.207729996016	923.8517822980488
1220.9324784952723	924.091612238552
709.2254586670692	927.9757672541109
901.4977855313596	930.1114518892826
